accident_type,severity_class,year,x_etrs,y_etrs,lon,lat
MA,1,2010,25504815.599,6677801.986,25.086860,60.212953
MA,1,2010,25502758.879,6673615.704,25.049706,60.175399
JK,2,2010,25496337.713,6679613.495,24.933910,60.229224
MA,2,2010,25498479.020,6674997.107,24.972587,60.187804
MA,1,2010,25492786.078,6680213.325,24.869795,60.234561
MA,1,2010,25493550.079,6671479.438,24.883862,60.156183
MA,1,2010,25498289.487,6676826.655,24.969155,60.204224
MA,1,2010,25496925.905,6671694.772,24.944644,60.158155
MA,1,2010,25496167.689,6672741.551,24.930971,60.167544
MA,1,2010,25497101.493,6673958.671,24.947774,60.178476
MA,1,2010,25494462.259,6678462.888,24.900097,60.218876
MA,1,2010,25497098.738,6674181.744,24.947721,60.180478
MA,1,2010,25497375.162,6674108.061,24.952703,60.179819
MA,1,2010,25508723.183,6681706.184,25.157510,60.247930
JK,1,2010,25496257.857,6673530.831,24.932581,60.174629
PP,2,2010,25504621.668,6677828.132,25.083363,60.213190
MA,1,2010,25504184.239,6677468.626,25.075465,60.209968
MA,1,2010,25495310.633,6672393.364,24.915542,60.164410
MA,1,2010,25496641.209,6671678.143,24.939518,60.158004
MA,1,2010,25501584.593,6685449.590,25.028642,60.281618
JK,2,2010,25495002.902,6675482.192,24.909923,60.192130
JK,2,2010,25496692.873,6672384.200,24.940437,60.164341
MA,2,2010,25500151.892,6682369.985,25.002743,60.253981
MA,1,2010,25493600.187,6675209.529,24.884647,60.189663
MP,1,2010,25497654.365,6672852.634,24.957748,60.168553
MA,1,2010,25506493.834,6680112.488,25.117204,60.233668
JK,1,2010,25503368.913,6683435.218,25.060859,60.263528
MA,1,2010,25495621.655,6672432.806,24.921143,60.164768
MA,1,2010,25497643.965,6672006.726,24.957571,60.160960
MA,1,2010,25492321.047,6678652.164,24.861461,60.220540
MA,2,2010,25493986.857,6677342.713,24.891553,60.208815
MA,1,2010,25496681.748,6671826.473,24.940246,60.159336
PP,1,2010,25499627.278,6683830.124,24.993266,60.267086
MA,1,2010,25505369.490,6678115.988,25.096859,60.215765
MA,1,2010,25496873.083,6673075.138,24.943672,60.170544
MA,1,2010,25500684.453,6682066.904,25.012360,60.251260
MA,1,2010,25495630.561,6672403.055,24.921304,60.164501
MA,1,2010,25497998.125,6675709.046,24.963912,60.194192
JK,1,2010,25496755.464,6672267.012,24.941566,60.163290
MA,1,2010,25504710.106,6677320.444,25.084946,60.208633
MA,1,2010,25496065.798,6672372.209,24.929143,60.164228
MA,2,2010,25496700.633,6679657.519,24.940458,60.229622
MA,1,2010,25496807.350,6677820.466,24.942413,60.213135
MA,1,2010,25493010.247,6679453.592,24.873868,60.227746
MA,1,2010,25493996.015,6672053.333,24.891875,60.161341
MA,1,2010,25496643.648,6673084.199,24.939539,60.170624
MA,1,2010,25496902.180,6675549.749,24.944158,60.192755
JK,2,2010,25495569.037,6673178.732,24.920179,60.171462
JK,2,2010,25497084.487,6672703.278,24.947485,60.167208
MP,1,2010,25495781.603,6674155.847,24.923988,60.180234
MA,1,2010,25495611.295,6672576.593,24.920953,60.166058
MA,1,2010,25497108.752,6672430.822,24.947926,60.164763
MA,1,2010,25497651.911,6672834.547,24.957704,60.168390
MA,2,2010,25496186.983,6680162.313,24.931179,60.234149
MA,1,2010,25500826.265,6682505.513,25.014923,60.255197
MA,1,2010,25496380.370,6672856.069,24.934800,60.168574
MA,1,2010,25496442.402,6675729.953,24.935867,60.194369
PP,2,2010,25497683.774,6671947.890,24.958288,60.160432
MA,1,2010,25495987.647,6673894.904,24.927706,60.177894
MP,2,2010,25503130.814,6677358.645,25.056464,60.208991
PP,1,2010,25502007.102,6675572.340,25.036180,60.192965
MA,1,2010,25501214.538,6675473.271,25.021893,60.192079
PP,2,2010,25500495.768,6679213.161,25.008946,60.225647
MA,2,2010,25499745.208,6681128.784,24.995400,60.242841
PP,1,2010,25504370.657,6677591.360,25.078830,60.211068
MA,2,2010,25497270.550,6674324.045,24.950815,60.181757
MA,2,2010,25494148.092,6677305.571,24.894462,60.208484
MA,1,2010,25496938.124,6672546.737,24.944851,60.165802
MA,1,2010,25495999.675,6674191.475,24.927916,60.180556
MA,1,2010,25496760.575,6676491.120,24.941591,60.201203
MA,2,2010,25498013.059,6675216.153,24.964186,60.189768
MA,1,2010,25498262.826,6676187.398,24.968680,60.198486
MA,1,2010,25496622.138,6673199.628,24.939149,60.171660
MA,1,2010,25504536.776,6677723.486,25.081829,60.212252
MA,1,2010,25501999.770,6675616.149,25.036049,60.193358
MA,1,2010,25497639.307,6672821.156,24.957478,60.168270
MA,1,2010,25504928.164,6680493.338,25.088956,60.237108
MA,1,2010,25495126.601,6675131.694,24.912162,60.188986
MA,1,2010,25497250.893,6676062.668,24.950437,60.197361
MA,1,2010,25497999.184,6675145.683,24.963937,60.189135
MP,1,2010,25506535.085,6676142.856,25.117821,60.198038
MA,1,2010,25497222.742,6674250.546,24.949955,60.181097
MA,1,2010,25501424.616,6675574.704,25.025680,60.192989
MA,1,2010,25496092.516,6672018.772,24.929631,60.161056
MA,1,2010,25499761.813,6680911.133,24.995700,60.240887
MA,1,2010,25501769.273,6675990.437,25.031897,60.196719
MA,1,2010,25502109.908,6682646.506,25.038107,60.256458
MA,1,2010,25495799.127,6672057.918,24.924347,60.161405
MA,2,2010,25495716.979,6673943.743,24.922828,60.178330
PP,1,2010,25495884.355,6672481.793,24.925873,60.165210
MA,1,2010,25496621.592,6673118.555,24.939141,60.170932
MP,1,2010,25497763.105,6673524.397,24.959700,60.174583
MA,2,2010,25495979.050,6680947.562,24.927411,60.241195
PP,2,2010,25500477.858,6683830.899,25.008633,60.267093
MA,1,2010,25495969.098,6672987.711,24.927389,60.169752
MA,1,2010,25496396.140,6676133.835,24.935026,60.197994
MA,1,2010,25494580.966,6675833.660,24.902308,60.195279
MA,1,2010,25497333.631,6675445.741,24.951937,60.191825
MP,1,2010,25494961.244,6675370.853,24.909175,60.191130
MA,1,2010,25495712.378,6674756.170,24.922728,60.185622
MA,1,2010,25495014.958,6674886.143,24.910155,60.186780
MA,1,2010,25497251.124,6673478.865,24.950476,60.174171
MA,1,2010,25493671.808,6675950.210,24.885915,60.196312
MA,1,2010,25501151.531,6680259.769,25.020784,60.235040
MA,1,2010,25504181.846,6677382.491,25.075420,60.209195
JK,2,2010,25493341.306,6677115.005,24.879918,60.206761
MA,1,2010,25495759.212,6673903.994,24.923589,60.177974
MA,1,2010,25493124.819,6672006.929,24.876187,60.160911
JK,1,2010,25499404.341,6681083.425,24.989246,60.242433
MA,1,2010,25495872.730,6673427.099,24.925644,60.173694
MA,1,2010,25495625.025,6673312.520,24.921184,60.172664
MA,1,2010,25496324.135,6672334.003,24.933797,60.163888
PP,2,2010,25498944.198,6680846.318,24.980940,60.240304
MA,1,2010,25499937.628,6682736.753,24.998873,60.257273
MA,1,2010,25499007.603,6681263.533,24.982083,60.244049
MP,1,2010,25497738.993,6674221.156,24.959258,60.180836
MA,1,2010,25494374.960,6680253.485,24.898472,60.234946
MA,1,2010,25493543.413,6671468.229,24.883742,60.156083
MA,1,2010,25500510.732,6681987.585,25.009223,60.250549
MA,1,2010,25501927.867,6685019.686,25.034842,60.277758
MA,2,2010,25503395.943,6676303.918,25.061228,60.199522
MA,1,2010,25496485.743,6673110.437,24.936694,60.170858
MA,1,2010,25497113.643,6674185.197,24.947990,60.180509
MP,2,2010,25496692.574,6679659.277,24.940313,60.229638
MA,1,2010,25496887.776,6673052.567,24.943937,60.170342
PP,1,2010,25494681.731,6675612.557,24.904131,60.193296
MA,1,2010,25497444.760,6675906.428,24.953934,60.195960
MA,1,2010,25497807.103,6671378.223,24.960516,60.155320
MA,1,2010,25496008.947,6674347.864,24.928080,60.181960
MA,1,2010,25503521.899,6682482.168,25.063607,60.254973
MA,1,2010,25497159.532,6672769.596,24.948836,60.167804
JK,1,2010,25496963.184,6673040.842,24.945295,60.170237
MP,1,2010,25499310.081,6678514.754,24.987553,60.219379
MA,1,2010,25508468.175,6677144.121,25.152714,60.206989
MA,1,2010,25496956.127,6673240.768,24.945165,60.172032
MP,1,2010,25496830.223,6671252.567,24.942928,60.154186
MA,1,2010,25496283.296,6672393.808,24.933060,60.164424
MA,1,2010,25496270.521,6673476.176,24.932810,60.174139
MA,1,2010,25497602.446,6674070.916,24.956799,60.179487
MA,1,2010,25492937.718,6679436.383,24.872559,60.227590
MP,2,2010,25501802.872,6675674.229,25.032500,60.193880
MA,1,2010,25496797.382,6671246.569,24.942337,60.154132
MA,1,2010,25497292.578,6671383.653,24.951251,60.155366
MA,1,2010,25495580.731,6673090.025,24.920391,60.170666
PP,2,2010,25498223.559,6674841.262,24.967984,60.186404
MA,2,2010,25504184.967,6677378.583,25.075476,60.209160
MA,1,2010,25497659.667,6672842.787,24.957844,60.168464
MA,1,2010,25498097.524,6674641.306,24.965714,60.184609
MA,2,2010,25504169.910,6677380.128,25.075205,60.209174
MP,1,2010,25500672.470,6683023.221,25.012147,60.259844
MA,1,2010,25495612.719,6672661.695,24.920977,60.166822
MA,1,2010,25498670.503,6680499.782,24.976002,60.237193
MA,1,2010,25496977.648,6677121.134,24.945495,60.206860
PP,2,2010,25496904.108,6673339.262,24.944227,60.172915
MA,1,2010,25506705.315,6679375.359,25.120997,60.227048
MA,1,2010,25497686.177,6672925.648,24.958321,60.169208
MA,1,2010,25496553.596,6672026.734,24.937934,60.161132
MA,1,2010,25493752.403,6672001.923,24.887489,60.160876
PP,2,2010,25503830.004,6683377.147,25.069188,60.263003
MA,1,2010,25504658.478,6677868.276,25.084027,60.213550
MA,1,2010,25504882.616,6677703.945,25.088066,60.212073
MA,2,2010,25493704.142,6680199.126,24.886366,60.234448
PP,2,2010,25504094.821,6679626.470,25.073896,60.229337
MA,1,2010,25494770.177,6672329.959,24.905809,60.163835
PP,2,2010,25493355.008,6671939.851,24.880335,60.160313
MA,1,2010,25505037.496,6677513.498,25.090855,60.210361
MA,1,2010,25493574.436,6676323.519,24.884148,60.199661
MA,1,2010,25494328.114,6675955.087,24.897747,60.196366
MA,1,2010,25497243.005,6673482.622,24.950330,60.174204
MA,1,2010,25499260.765,6681033.040,24.986654,60.241981
MA,1,2010,25495953.081,6674309.146,24.927074,60.181612
JK,2,2010,25497363.486,6672544.612,24.952513,60.165786
MA,1,2010,25495869.749,6672204.157,24.925616,60.162718
MA,1,2010,25497843.268,6673322.682,24.961146,60.172772
MA,1,2010,25492508.081,6680206.899,24.864778,60.234498
PP,1,2010,25501172.989,6685096.864,25.021200,60.278454
MA,2,2010,25494850.209,6675369.490,24.907174,60.191117
MA,1,2010,25497795.501,6675229.575,24.960265,60.189887
MA,2,2010,25496976.345,6677329.241,24.945469,60.208727
MA,1,2010,25500430.334,6674801.050,25.007756,60.186047
PP,2,2010,25493294.616,6681230.433,24.878940,60.243698
JK,2,2010,25496110.757,6672275.503,24.929955,60.163361
MA,1,2010,25504829.415,6677742.362,25.087108,60.212418
MP,2,2010,25492792.466,6671614.598,24.870216,60.157384
MA,2,2010,25495920.942,6680916.780,24.926363,60.240918
JK,2,2010,25497510.021,6671836.553,24.955161,60.159432
MA,1,2010,25497069.668,6672366.594,24.947223,60.164186
JK,2,2010,25496695.725,6672818.589,24.940481,60.168240
MA,1,2010,25500017.900,6681673.431,25.000323,60.247729
MA,1,2010,25496809.911,6672748.998,24.942539,60.167617
MA,1,2010,25496762.076,6673072.776,24.941672,60.170522
MA,1,2010,25501941.358,6675496.295,25.034995,60.192283
MA,1,2010,25496511.722,6671658.209,24.937187,60.157824
MA,1,2010,25500466.738,6682250.439,25.008429,60.252908
MA,1,2010,25495616.712,6672034.380,24.921062,60.161192
MA,1,2010,25501582.784,6685113.295,25.028606,60.278600
MA,1,2010,25502644.805,6679988.809,25.047733,60.232601
MA,1,2010,25504853.501,6677740.089,25.087542,60.212397
MA,1,2010,25498229.297,6672405.724,24.968108,60.164544
JK,2,2010,25500680.243,6681974.711,25.012284,60.250433
MA,1,2010,25497195.251,6672746.661,24.949480,60.167598
MP,1,2010,25497766.871,6675183.675,24.959749,60.189475
MA,1,2010,25493125.988,6678045.126,24.876004,60.215106
MA,1,2010,25498008.484,6674970.841,24.964106,60.187566
MA,1,2010,25504785.886,6680697.175,25.086392,60.238939
MA,1,2010,25495457.585,6674545.309,24.918140,60.183726
MA,1,2010,25494772.681,6675616.314,24.905770,60.193331
PP,2,2010,25504702.224,6681608.298,25.084903,60.247118
MA,1,2010,25495318.801,6675261.604,24.915623,60.190154
MA,1,2010,25497535.188,6674077.885,24.955587,60.179549
MP,1,2010,25494501.098,6678568.137,24.900794,60.219821
PP,1,2010,25494263.086,6679289.428,24.896480,60.226292
JK,2,2010,25504394.834,6677586.088,25.079266,60.211020
MA,2,2010,25495294.424,6672399.878,24.915250,60.164468
MA,2,2010,25504564.663,6684098.928,25.082476,60.269473
MA,1,2010,25492914.645,6677457.320,24.872212,60.209827
MA,1,2010,25495620.762,6674741.385,24.921077,60.185488
PP,1,2010,25494999.872,6675483.101,24.909869,60.192138
MA,1,2010,25495848.924,6674609.202,24.925191,60.184304
MP,2,2010,25494600.289,6678332.978,24.902590,60.217712
PP,1,2010,25496803.547,6672496.629,24.942428,60.165351
MA,1,2010,25501973.137,6684747.863,25.035658,60.275319
MA,1,2010,25505240.397,6676729.076,25.094494,60.203318
MA,1,2010,25497357.414,6675486.490,24.952365,60.192191
MA,1,2010,25496017.723,6672902.123,24.928267,60.168984
MA,1,2010,25494140.700,6677285.333,24.894330,60.208302
MA,1,2010,25496615.967,6674757.529,24.939012,60.185642
MA,1,2010,25497295.500,6672443.484,24.951290,60.164878
MA,1,2010,25496695.739,6681139.408,24.940346,60.242923
MA,1,2010,25493735.225,6680263.112,24.886925,60.235023
MA,1,2010,25496059.103,6672461.068,24.929021,60.165026
MA,1,2010,25497114.733,6678574.304,24.947947,60.219903
JK,1,2010,25496050.321,6672850.073,24.928855,60.168517
MA,1,2010,25496828.552,6678738.751,24.942781,60.221377
MP,2,2010,25493599.097,6675972.023,24.884603,60.196507
MA,1,2010,25494916.104,6675572.627,24.908357,60.192941
MA,2,2010,25494014.910,6677341.562,24.892059,60.208805
MA,1,2010,25509614.834,6679065.256,25.173484,60.224207
MA,1,2010,25493964.619,6677350.045,24.891152,60.208881
MA,2,2010,25495950.597,6674325.082,24.927029,60.181755
MA,1,2010,25496542.086,6672274.559,24.937723,60.163356
MA,1,2010,25504794.028,6677787.322,25.086470,60.212822
JK,2,2010,25497917.068,6679539.283,24.962412,60.228569
MA,1,2010,25502234.671,6680511.759,25.040337,60.237297
MA,1,2010,25496767.193,6672738.697,24.941770,60.167524
MA,1,2010,25497296.379,6672513.559,24.951305,60.165507
MA,1,2010,25496445.571,6673148.247,24.935969,60.171197
JK,2,2010,25504474.002,6677252.245,25.080686,60.208023
MA,1,2010,25501628.245,6685693.087,25.029432,60.283804
MA,1,2010,25495948.458,6672083.456,24.927035,60.161635
MP,2,2010,25506279.211,6679830.783,25.113322,60.231143
MA,1,2010,25495666.369,6672178.983,24.921953,60.162490
MA,1,2010,25497425.334,6674268.693,24.953605,60.181261
PP,1,2010,25492151.228,6672400.728,24.858639,60.164428
PP,2,2010,25499060.361,6682527.025,24.983030,60.255390
MA,1,2010,25497315.604,6675082.941,24.951617,60.188568
MA,1,2010,25502939.609,6675214.319,25.052985,60.189746
MA,2,2010,25495662.120,6671526.401,24.921891,60.156633
PP,2,2010,25500091.195,6683117.676,25.001647,60.260692
MP,2,2010,25504695.165,6681610.086,25.084776,60.247134
MA,1,2010,25496189.487,6675589.197,24.931311,60.193103
MA,1,2010,25497646.438,6678134.099,24.957544,60.215956
MA,1,2010,25492242.565,6680316.931,24.859982,60.235480
MA,1,2010,25501675.534,6675550.285,25.030203,60.192768
MA,1,2010,25494411.762,6676761.179,24.899233,60.203602
PP,1,2010,25492702.734,6672099.216,24.868583,60.161732
JK,2,2010,25496910.854,6672191.664,24.944366,60.162615
MA,1,2010,25504778.849,6677792.867,25.086197,60.212872
MA,1,2010,25495710.321,6676079.028,24.922663,60.197495
PP,2,2010,25504539.755,6680431.528,25.081943,60.236558
MA,1,2010,25494414.670,6676830.315,24.899283,60.204222
PP,2,2010,25508042.190,6678156.961,25.145072,60.216088
PP,2,2010,25500054.671,6683959.166,25.000988,60.268245
MP,1,2010,25491776.000,6680820.143,24.851540,60.239988
MA,1,2010,25497248.428,6673468.777,24.950428,60.174080
MA,1,2010,25494563.038,6680354.252,24.901864,60.235853
MA,1,2010,25504757.853,6677792.230,25.085818,60.212866
PP,2,2010,25497862.119,6674384.999,24.961475,60.182307
MP,1,2010,25493155.107,6676820.163,24.876571,60.204112
PP,2,2010,25500070.278,6679516.489,25.001268,60.228370
MA,1,2010,25497040.961,6674007.873,24.946682,60.178917
MA,1,2010,25496014.989,6672232.574,24.928231,60.162975
MA,1,2010,25493600.672,6675887.012,24.884634,60.195744
PP,2,2010,25496471.608,6676186.156,24.936386,60.198464
MA,1,2010,25504358.508,6677562.971,25.078610,60.210813
MA,1,2010,25497099.534,6680792.398,24.947641,60.239811
MA,1,2010,25508207.217,6678787.420,25.148075,60.221744
MA,1,2010,25497723.881,6675842.836,24.958967,60.195391
PP,2,2010,25503178.284,6683451.453,25.057416,60.263675
MA,1,2010,25500802.544,6680119.097,25.014485,60.233778
MA,2,2010,25498363.045,6675026.616,24.970496,60.188068
MP,2,2010,25498938.472,6680837.138,24.980837,60.240222
JK,2,2010,25493570.144,6682242.480,24.883883,60.252786
MA,1,2010,25505987.867,6680462.416,25.108083,60.236816
MA,1,2010,25502765.452,6673398.747,25.049821,60.173452
MA,1,2010,25498087.317,6676728.464,24.965511,60.203342
PP,2,2010,25493212.434,6671988.569,24.877766,60.160748
JK,2,2010,25494910.135,6675571.445,24.908249,60.192930
MA,1,2010,25507049.836,6676757.890,25.127123,60.203550
PP,2,2010,25501309.046,6685362.177,25.023660,60.280835
MA,2,2010,25497286.022,6672954.554,24.951112,60.169465
MA,1,2010,25496386.282,6673288.550,24.934899,60.172456
MP,2,2010,25501429.323,6685454.888,25.025835,60.281667
MA,1,2010,25501907.851,6675677.410,25.034392,60.193908
PP,1,2010,25501188.452,6683134.935,25.021468,60.260845
MA,1,2010,25495664.884,6672161.927,24.921927,60.162337
MA,1,2010,25496818.549,6673091.499,24.942689,60.170691
MA,1,2010,25497781.234,6682897.529,24.959924,60.258710
MA,1,2010,25497025.847,6674770.949,24.946399,60.185766
MA,1,2010,25501802.974,6680260.503,25.032542,60.235044
MP,2,2010,25496453.309,6675832.355,24.936062,60.195288
MA,1,2010,25495921.013,6672493.911,24.926533,60.165319
MA,1,2010,25504077.382,6677626.504,25.073541,60.211386
MA,1,2010,25504121.993,6680149.670,25.074397,60.234032
MA,1,2010,25496864.352,6672570.521,24.943522,60.166015
MA,1,2010,25495292.618,6670906.786,24.915252,60.151067
MA,1,2010,25497007.701,6675105.634,24.946067,60.188770
MA,1,2010,25502026.310,6675235.682,25.036523,60.189943
MA,1,2010,25492743.747,6676195.275,24.869175,60.198496
MA,1,2010,25494164.210,6677302.056,24.894753,60.208453
MA,1,2010,25492395.399,6681118.113,24.862710,60.242674
MA,1,2010,25496589.331,6678707.484,24.938466,60.221095
MA,1,2010,25501927.453,6676879.861,25.034757,60.204701
MA,1,2010,25505731.057,6677808.715,25.103372,60.213002
MP,1,2010,25497149.420,6678915.593,24.948568,60.222967
MA,1,2010,25494410.307,6676908.237,24.899202,60.204922
MA,1,2010,25497304.152,6675097.605,24.951410,60.188700
MA,1,2010,25495706.891,6673979.463,24.922645,60.178650
MA,1,2010,25492834.663,6677487.919,24.870769,60.210100
JK,2,2010,25493297.831,6676931.562,24.879140,60.205114
MA,1,2010,25497120.919,6677379.654,24.948075,60.209181
MA,1,2010,25498736.602,6677526.689,24.977214,60.210509
MA,2,2010,25494422.511,6678420.655,24.899381,60.218496
MA,1,2010,25495310.587,6674376.740,24.915495,60.182212
PP,2,2010,25493508.147,6675571.993,24.882977,60.192915
MA,1,2010,25493607.501,6679788.915,24.884635,60.230765
MA,1,2010,25492217.056,6680300.147,24.859522,60.235329
MA,1,2010,25498320.266,6675051.338,24.969725,60.188290
PP,1,2010,25493570.073,6675740.985,24.884087,60.194433
MA,1,2010,25496374.149,6671839.171,24.934706,60.159447
MA,1,2010,25493087.584,6672013.807,24.875516,60.160972
MA,1,2010,25497838.761,6674594.438,24.961051,60.184187
MA,1,2010,25493701.858,6677831.420,24.886398,60.213197
MA,1,2010,25495588.800,6671304.027,24.920575,60.154636
MA,1,2010,25497678.456,6673411.755,24.958176,60.173571
MA,1,2010,25497065.488,6672372.471,24.947148,60.164239
MA,1,2010,25496972.636,6672993.094,24.945466,60.169809
MA,1,2010,25495728.677,6674647.588,24.923024,60.184647
JK,1,2010,25497395.971,6673322.141,24.953088,60.172765
PP,2,2010,25506254.412,6677116.063,25.112791,60.206777
PP,2,2010,25500941.121,6682413.928,25.016997,60.254374
PP,1,2010,25497827.581,6674335.918,24.960853,60.181867
MA,1,2010,25497421.225,6672025.997,24.953559,60.161132
MP,2,2010,25493916.720,6677378.614,24.890287,60.209136
MP,1,2010,25502250.514,6684312.958,25.040665,60.271414
MA,1,2010,25496044.519,6677202.932,24.928666,60.207586
PP,2,2010,25493823.863,6677305.752,24.888615,60.208481
MA,1,2010,25495676.445,6674389.827,24.922088,60.182333
MA,1,2010,25495734.855,6674047.357,24.923148,60.179260
MA,1,2010,25492828.333,6676772.234,24.870680,60.203676
MA,1,2010,25497187.633,6675739.526,24.949301,60.194461
MA,1,2010,25502394.949,6679747.068,25.043221,60.230433
MA,2,2010,25493592.765,6676081.907,24.884486,60.197493
MA,1,2010,25495749.309,6674594.175,24.923397,60.184168
MA,1,2010,25496331.393,6674703.875,24.933885,60.185158
MA,2,2010,25506806.034,6676877.594,25.122731,60.204628
MA,1,2010,25498200.041,6683540.672,24.967483,60.264484
MA,2,2010,25506540.994,6676443.253,25.117937,60.200734
MA,1,2010,25504190.784,6677483.835,25.075583,60.210105
MA,1,2010,25497278.036,6671401.225,24.950989,60.155523
MA,1,2010,25497069.024,6671595.034,24.947223,60.157261
PP,1,2010,25504367.476,6677597.267,25.078773,60.211121
MA,1,2010,25496118.223,6673812.800,24.930060,60.177159
MA,1,2010,25495527.632,6675106.820,24.919390,60.188767
MA,1,2010,25501530.495,6673797.645,25.027576,60.177038
MA,1,2010,25493560.860,6677828.147,24.883855,60.213166
MA,1,2010,25496595.897,6672744.516,24.938684,60.167575
MA,1,2010,25498541.339,6674954.964,24.973710,60.187426
MA,1,2010,25496200.591,6672811.596,24.931563,60.168173
MA,1,2010,25496817.001,6672746.211,24.942667,60.167592
MA,1,2010,25496526.808,6676511.055,24.937375,60.201380
MA,1,2010,25495703.286,6674032.391,24.922579,60.179125
MA,1,2010,25495293.255,6670918.814,24.915263,60.151175
MA,1,2010,25497859.873,6673633.403,24.961442,60.175561
MA,1,2010,25498109.567,6672526.185,24.965951,60.165625
MA,1,2010,25495601.191,6671324.416,24.920798,60.154819
MA,1,2010,25495797.290,6670631.870,24.924343,60.148605
MA,1,2010,25496768.196,6673068.958,24.941783,60.170488
MA,1,2010,25497675.406,6675659.239,24.958095,60.193743
MA,1,2010,25496996.346,6682710.616,24.945750,60.257027
MA,1,2010,25492763.531,6671479.630,24.869700,60.156172
MA,1,2010,25497213.713,6674119.181,24.949794,60.179918
MA,1,2010,25494525.319,6680344.103,24.901183,60.235761
MA,1,2010,25493417.469,6677639.674,24.881275,60.211472
MA,1,2010,25491899.684,6679347.879,24.853831,60.226776
MA,1,2010,25501750.034,6675700.648,25.031548,60.194118
MA,1,2010,25504738.795,6677925.749,25.085477,60.214065
JK,1,2010,25495941.689,6674354.833,24.926868,60.182022
MA,1,2010,25494819.857,6680498.132,24.906496,60.237148
MA,1,2010,25494401.794,6676627.784,24.899056,60.202404
MA,1,2010,25498157.846,6675160.497,24.966797,60.189269
MA,1,2010,25492238.445,6680320.809,24.859907,60.235515
MA,1,2010,25497930.016,6674951.452,24.962692,60.187392
MA,1,2010,25496843.405,6675474.917,24.943100,60.192083
MA,1,2010,25491672.012,6679133.836,24.849732,60.224851
MA,1,2010,25495335.007,6674660.677,24.915929,60.184761
MA,2,2010,25501588.813,6685112.477,25.028715,60.278593
MA,2,2010,25496076.929,6678675.942,24.929222,60.220807
MA,1,2010,25497981.155,6677986.132,24.963584,60.214630
PP,1,2010,25491558.182,6682195.487,24.847550,60.252327
MA,1,2010,25497058.610,6672368.260,24.947024,60.164201
MA,1,2010,25504570.844,6684060.087,25.082586,60.269125
MA,1,2010,25495888.695,6673296.491,24.925935,60.172522
MA,2,2010,25503904.097,6680141.064,25.070464,60.233957
MA,1,2010,25495185.012,6677331.992,24.913162,60.208735
MA,1,2010,25496955.577,6672763.417,24.945163,60.167747
MA,1,2010,25502791.121,6674533.336,25.050299,60.183635
MA,1,2010,25495778.453,6674457.962,24.923925,60.182946
MA,1,2010,25497377.071,6674111.121,24.952737,60.179846
MA,2,2010,25495456.884,6673676.683,24.918147,60.175930
PP,1,2010,25495535.237,6675120.059,24.919527,60.188886
MA,1,2010,25497219.968,6672261.070,24.949932,60.163240
MA,1,2010,25496630.953,6673040.784,24.939311,60.170234
JK,2,2010,25496647.509,6676226.511,24.939556,60.198827
MP,2,2010,25501065.813,6680974.681,25.019241,60.241456
MA,1,2010,25497382.199,6671662.561,24.952861,60.157869
MA,1,2010,25498296.334,6676600.704,24.969281,60.202196
MA,1,2010,25495483.945,6675029.443,24.918605,60.188072
MA,1,2010,25497297.742,6672534.616,24.951329,60.165696
JK,1,2010,25497489.746,6671250.528,24.954803,60.154172
MA,1,2010,25496345.367,6671831.295,24.934188,60.159376
MA,1,2010,25496594.416,6673123.736,24.938651,60.170978
MA,1,2010,25497428.565,6672774.744,24.953682,60.167852
MA,1,2010,25496944.003,6672683.011,24.944955,60.167025
MP,1,2010,25497500.412,6675060.521,24.954948,60.188368
MP,2,2010,25498138.637,6674671.572,24.966455,60.184881
MA,2,2010,25496557.847,6672976.526,24.937995,60.169657
PP,2,2010,25496015.777,6672206.580,24.928245,60.162741
MA,1,2010,25500842.572,6683782.916,25.015223,60.266662
MA,1,2010,25503019.095,6679790.004,25.054486,60.230814
MA,1,2010,25503903.029,6680869.555,25.070459,60.240496
MP,1,2010,25495698.708,6681678.579,24.922334,60.247753
MA,2,2010,25493259.780,6676833.342,24.878458,60.204232
MA,1,2010,25496932.404,6673164.997,24.944739,60.171351
MA,1,2010,25497005.962,6673115.189,24.946065,60.170905
MA,1,2010,25506802.368,6676899.499,25.122665,60.204825
MA,1,2010,25496785.354,6674583.536,24.942068,60.184082
MA,2,2010,25492274.922,6680206.836,24.860570,60.234493
MA,1,2010,25493343.586,6671887.469,24.880131,60.159842
PP,2,2010,25495786.455,6675448.895,24.924048,60.191840
MA,1,2010,25495640.340,6671782.920,24.921493,60.158935
MA,1,2010,25503598.678,6679487.342,25.064940,60.228093
MA,1,2010,25497392.860,6675142.322,24.953009,60.189102
PP,2,2010,25498353.198,6674955.268,24.970319,60.187428
MA,2,2010,25498775.954,6678242.385,24.977919,60.216933
MA,1,2010,25496784.065,6672446.004,24.942078,60.164897
PP,2,2010,25500202.191,6679390.395,25.003649,60.227238
PP,2,2010,25502383.993,6674825.218,25.042966,60.186257
MA,1,2010,25496691.082,6672112.956,24.940409,60.161907
MA,1,2010,25493998.530,6680226.063,24.891679,60.234695
MA,1,2010,25500688.610,6683448.012,25.012440,60.263656
PP,1,2010,25496571.571,6672985.948,24.938242,60.169741
MA,1,2010,25494791.525,6675390.728,24.906116,60.191307
MA,1,2010,25496974.345,6675083.609,24.945466,60.188572
MA,1,2010,25492869.257,6678360.568,24.871362,60.217933
