rank,count,weighted_score,sev_1,sev_2,sev_3,type_MA,type_PP,type_JK,type_MP,lat,lon
3068,2,2.0,2,0,0,2,0,0,0,60.240927,24.839383
3069,2,2.0,2,0,0,2,0,0,0,60.208877,25.174843
3070,2,2.0,2,0,0,1,0,0,1,60.220371,25.107406
3071,2,2.0,2,0,0,1,0,1,0,60.229866,24.952760
3072,2,2.0,2,0,0,2,0,0,0,60.222560,25.028353
3073,2,2.0,2,0,0,2,0,0,0,60.203452,25.123086
3074,2,2.0,2,0,0,1,1,0,0,60.226298,24.896561
3075,2,2.0,2,0,0,2,0,0,0,60.236171,24.972614
3076,2,2.0,2,0,0,2,0,0,0,60.257060,25.059570
3077,2,2.0,2,0,0,2,0,0,0,60.225594,25.053170
3078,2,2.0,2,0,0,2,0,0,0,60.188814,24.901007
3079,2,2.0,2,0,0,2,0,0,0,60.227867,24.952388
3080,2,2.0,2,0,0,2,0,0,0,60.207328,24.856745
3081,2,2.0,2,0,0,2,0,0,0,60.201283,24.940918
3082,2,2.0,2,0,0,2,0,0,0,60.209831,24.872203
3083,2,2.0,2,0,0,0,0,0,2,60.231519,25.092857
3084,2,2.0,2,0,0,2,0,0,0,60.153887,24.957009
3085,2,2.0,2,0,0,1,1,0,0,60.261934,24.985176
3086,2,2.0,2,0,0,2,0,0,0,60.216712,24.984946
3087,2,2.0,2,0,0,2,0,0,0,60.227375,24.922496
3088,2,2.0,2,0,0,2,0,0,0,60.261876,24.956681
3089,2,2.0,2,0,0,2,0,0,0,60.168224,24.971486
3090,2,2.0,2,0,0,2,0,0,0,60.243416,24.891082
3091,2,2.0,2,0,0,2,0,0,0,60.213605,24.873745
3092,2,2.0,2,0,0,2,0,0,0,60.216515,25.099370
3093,2,2.0,2,0,0,2,0,0,0,60.241373,25.092329
3094,2,2.0,2,0,0,1,0,0,1,60.157775,24.879155
3095,2,2.0,2,0,0,2,0,0,0,60.193663,25.048532
3096,2,2.0,2,0,0,2,0,0,0,60.242970,24.916514
3097,2,2.0,2,0,0,0,0,1,1,60.250895,25.000555
3098,2,2.0,2,0,0,1,1,0,0,60.188924,25.003757
3099,2,2.0,2,0,0,2,0,0,0,60.230027,25.029484
3100,2,2.0,2,0,0,2,0,0,0,60.207163,24.978945
3101,2,2.0,2,0,0,1,1,0,0,60.273265,25.036794
3102,2,2.0,2,0,0,2,0,0,0,60.249632,24.856402
3103,2,2.0,2,0,0,2,0,0,0,60.206849,24.959338
3104,2,2.0,2,0,0,2,0,0,0,60.263334,25.039350
3105,2,2.0,2,0,0,2,0,0,0,60.234231,24.979336
3106,2,2.0,2,0,0,2,0,0,0,60.168048,25.044238
3107,2,2.0,2,0,0,1,0,1,0,60.230800,25.084989
3108,2,2.0,2,0,0,2,0,0,0,60.248709,24.838518
3109,2,2.0,2,0,0,2,0,0,0,60.231870,25.122788
3110,2,2.0,2,0,0,2,0,0,0,60.157011,24.958635
3111,2,2.0,2,0,0,1,0,0,1,60.181909,24.911907
3112,2,2.0,2,0,0,1,1,0,0,60.247777,24.896809
3113,2,2.0,2,0,0,2,0,0,0,60.264125,24.971004
3114,2,2.0,2,0,0,1,1,0,0,60.242410,25.030773
3115,2,2.0,2,0,0,2,0,0,0,60.262168,24.956418
3116,2,2.0,2,0,0,2,0,0,0,60.257065,25.009243
3117,2,2.0,2,0,0,2,0,0,0,60.279126,25.038350
3118,2,2.0,2,0,0,2,0,0,0,60.284267,25.003374
3119,2,2.0,2,0,0,2,0,0,0,60.179864,25.060530
3120,2,2.0,2,0,0,2,0,0,0,60.259200,25.038956
3121,2,2.0,2,0,0,2,0,0,0,60.190465,25.057299
3122,2,2.0,2,0,0,2,0,0,0,60.203665,24.953247
3123,2,2.0,2,0,0,2,0,0,0,60.286856,25.019389
3124,2,2.0,2,0,0,1,0,0,1,60.274635,25.069859
3125,2,2.0,2,0,0,1,0,0,1,60.274625,25.008700
3126,2,2.0,2,0,0,2,0,0,0,60.232443,24.997083
3127,2,2.0,2,0,0,2,0,0,0,60.251756,24.881220
3128,2,2.0,2,0,0,2,0,0,0,60.234972,25.091546
3129,2,2.0,2,0,0,2,0,0,0,60.203424,25.161152
3130,2,2.0,2,0,0,2,0,0,0,60.148783,24.920738
3131,2,2.0,2,0,0,2,0,0,0,60.255492,25.005272
3132,2,2.0,2,0,0,2,0,0,0,60.264864,25.026287
3133,2,2.0,2,0,0,1,0,0,1,60.217517,24.855321
3134,2,2.0,2,0,0,2,0,0,0,60.171940,24.913704
3135,2,2.0,2,0,0,1,0,0,1,60.282861,25.001787
3136,2,2.0,2,0,0,2,0,0,0,60.228160,24.873389
3137,2,2.0,2,0,0,1,0,0,1,60.260874,24.995246
3138,2,2.0,2,0,0,2,0,0,0,60.200838,25.055097
3139,2,2.0,2,0,0,2,0,0,0,60.239905,25.068145
3140,2,2.0,2,0,0,1,0,0,1,60.147419,24.882570
3141,2,2.0,2,0,0,2,0,0,0,60.229912,24.916708
3142,2,2.0,2,0,0,2,0,0,0,60.236855,25.135897
3143,2,2.0,2,0,0,2,0,0,0,60.253386,25.026056
3144,2,2.0,2,0,0,2,0,0,0,60.275453,25.051501
3145,2,2.0,2,0,0,2,0,0,0,60.252494,25.000928
3146,2,2.0,2,0,0,2,0,0,0,60.210593,25.045071
3147,2,2.0,2,0,0,2,0,0,0,60.242566,25.094093
3148,2,2.0,2,0,0,2,0,0,0,60.265217,25.072944
3149,2,2.0,2,0,0,2,0,0,0,60.248050,24.985912
3150,2,2.0,2,0,0,2,0,0,0,60.253508,25.056202
3151,2,2.0,2,0,0,2,0,0,0,60.270632,24.988962
3152,2,2.0,2,0,0,2,0,0,0,60.164490,25.062572
3153,2,2.0,2,0,0,1,0,0,1,60.230666,25.073944
3154,2,2.0,2,0,0,2,0,0,0,60.256898,24.994857
3155,2,2.0,2,0,0,2,0,0,0,60.147359,24.887843
3156,2,2.0,2,0,0,2,0,0,0,60.190831,24.933330
3157,2,2.0,2,0,0,2,0,0,0,60.239233,24.943965
3158,2,2.0,2,0,0,2,0,0,0,60.165278,25.048548
3159,2,2.0,2,0,0,2,0,0,0,60.258647,24.943904
3160,2,2.0,2,0,0,2,0,0,0,60.163474,24.876094
3161,2,2.0,2,0,0,1,0,0,1,60.270741,25.071127
3162,2,2.0,2,0,0,2,0,0,0,60.226940,24.950550
3163,2,2.0,2,0,0,2,0,0,0,60.197241,24.954261
3164,2,2.0,2,0,0,2,0,0,0,60.175667,25.051141
3165,2,2.0,2,0,0,2,0,0,0,60.183687,25.010902
3166,2,2.0,2,0,0,2,0,0,0,60.214301,25.134858
3167,2,2.0,2,0,0,2,0,0,0,60.182493,24.909148
3168,2,2.0,2,0,0,2,0,0,0,60.190539,24.884347
3169,2,2.0,2,0,0,0,1,1,0,60.245888,24.855110
3170,2,2.0,2,0,0,2,0,0,0,60.204896,24.884037
3171,2,2.0,2,0,0,2,0,0,0,60.242612,24.983852
3172,2,2.0,2,0,0,2,0,0,0,60.267320,25.011223
3173,2,2.0,2,0,0,2,0,0,0,60.202533,24.863187
3174,2,2.0,2,0,0,2,0,0,0,60.243944,24.969352
3175,2,2.0,2,0,0,2,0,0,0,60.211449,25.051374
3176,2,2.0,2,0,0,2,0,0,0,60.278382,25.031748
3177,2,2.0,2,0,0,2,0,0,0,60.201121,24.920999
3178,2,2.0,2,0,0,2,0,0,0,60.224761,24.927094
3179,2,2.0,2,0,0,1,1,0,0,60.185117,24.860773
3180,2,2.0,2,0,0,2,0,0,0,60.223754,25.093444
3181,2,2.0,2,0,0,2,0,0,0,60.229864,24.854506
3182,2,2.0,2,0,0,2,0,0,0,60.187338,24.894590
3183,2,2.0,2,0,0,2,0,0,0,60.240928,24.840708
3184,1,2.0,0,1,0,1,0,0,0,60.229728,24.837975
3185,1,2.0,0,1,0,1,0,0,0,60.261881,25.165753
3186,1,2.0,0,1,0,0,0,1,0,60.227005,24.924602
3187,1,2.0,0,1,0,0,0,1,0,60.219390,24.955331
3188,1,2.0,0,1,0,1,0,0,0,60.169080,25.027705
3189,1,2.0,0,1,0,1,0,0,0,60.163300,25.062986
3190,1,2.0,0,1,0,1,0,0,0,60.190309,24.966951
3191,1,2.0,0,1,0,1,0,0,0,60.264136,25.051871
3192,1,2.0,0,1,0,1,0,0,0,60.252335,24.930553
3193,1,2.0,0,1,0,1,0,0,0,60.220051,24.919928
3194,1,2.0,0,1,0,0,0,0,1,60.229217,25.163578
3195,1,2.0,0,1,0,0,1,0,0,60.196392,24.974840
3196,1,2.0,0,1,0,0,1,0,0,60.170151,24.860952
3197,1,2.0,0,1,0,0,1,0,0,60.178991,24.854180
3198,1,2.0,0,1,0,0,1,0,0,60.247889,25.005110
3199,1,2.0,0,1,0,0,0,1,0,60.226929,24.964134
3200,1,2.0,0,1,0,0,0,1,0,60.213458,25.059677
3201,1,2.0,0,1,0,1,0,0,0,60.272073,25.231601
3202,1,2.0,0,1,0,1,0,0,0,60.219044,24.952077
3203,1,2.0,0,1,0,1,0,0,0,60.207964,24.906368
3204,1,2.0,0,1,0,1,0,0,0,60.262856,24.965439
3205,1,2.0,0,1,0,1,0,0,0,60.252056,24.906379
3206,1,2.0,0,1,0,1,0,0,0,60.274936,25.201978
3207,1,2.0,0,1,0,1,0,0,0,60.222475,24.906504
3208,1,2.0,0,1,0,0,1,0,0,60.263838,25.082982
3209,1,2.0,0,1,0,0,1,0,0,60.201456,24.961389
3210,1,2.0,0,1,0,0,1,0,0,60.248658,24.951777
3211,1,2.0,0,1,0,0,0,1,0,60.251487,24.962655
3212,1,2.0,0,1,0,0,0,1,0,60.279509,24.998674
3213,1,2.0,0,1,0,1,0,0,0,60.233107,25.035977
3214,1,2.0,0,1,0,1,0,0,0,60.196106,25.056129
3215,1,2.0,0,1,0,1,0,0,0,60.243134,25.142027
3216,1,2.0,0,1,0,1,0,0,0,60.243536,24.868514
3217,1,2.0,0,1,0,1,0,0,0,60.252332,24.877182
3218,1,2.0,0,1,0,0,0,0,1,60.208138,25.168819
3219,1,2.0,0,1,0,0,1,0,0,60.223093,24.955908
3220,1,2.0,0,1,0,0,0,1,0,60.167922,25.080449
3221,1,2.0,0,1,0,0,0,1,0,60.243258,24.908195
3222,1,2.0,0,1,0,1,0,0,0,60.234651,24.921387
3223,1,2.0,0,1,0,1,0,0,0,60.169653,25.032706
3224,1,2.0,0,1,0,1,0,0,0,60.249507,25.163928
3225,1,2.0,0,1,0,0,0,0,1,60.238666,25.064490
3226,1,2.0,0,1,0,0,1,0,0,60.238402,25.026039
3227,1,2.0,0,1,0,0,1,0,0,60.181192,25.055028
3228,1,2.0,0,1,0,0,1,0,0,60.216038,25.061438
3229,1,2.0,0,1,0,0,1,0,0,60.192318,24.923699
3230,1,2.0,0,1,0,0,0,1,0,60.229617,24.974052
3231,1,2.0,0,1,0,0,0,1,0,60.247055,25.033736
3232,1,2.0,0,1,0,0,0,1,0,60.235364,25.039580
3233,1,2.0,0,1,0,1,0,0,0,60.200081,24.900246
3234,1,2.0,0,1,0,1,0,0,0,60.255220,24.848663
3235,1,2.0,0,1,0,1,0,0,0,60.215261,25.108280
3236,1,2.0,0,1,0,1,0,0,0,60.235029,25.161490
3237,1,2.0,0,1,0,0,1,0,0,60.237727,24.917086
3238,1,2.0,0,1,0,0,0,1,0,60.204456,25.062457
3239,1,2.0,0,1,0,1,0,0,0,60.157907,24.886007
3240,1,2.0,0,1,0,1,0,0,0,60.264635,25.047684
3241,1,2.0,0,1,0,1,0,0,0,60.250512,24.844071
3242,1,2.0,0,1,0,1,0,0,0,60.220792,25.193773
3243,1,2.0,0,1,0,1,0,0,0,60.207928,25.102803
3244,1,2.0,0,1,0,0,0,0,1,60.251674,25.235139
3245,1,2.0,0,1,0,0,1,0,0,60.203581,25.048839
3246,1,2.0,0,1,0,0,1,0,0,60.250551,24.944010
3247,1,2.0,0,1,0,0,0,1,0,60.151324,24.889076
3248,1,2.0,0,1,0,0,0,1,0,60.229840,24.995909
3249,1,2.0,0,1,0,0,1,0,0,60.205616,24.975673
3250,1,2.0,0,1,0,0,0,1,0,60.228985,25.030474
3251,1,2.0,0,1,0,1,0,0,0,60.238275,25.187921
3252,1,2.0,0,1,0,0,0,0,1,60.255545,25.064007
3253,1,2.0,0,1,0,0,1,0,0,60.283273,25.039019
3254,1,2.0,0,1,0,0,1,0,0,60.178145,25.056169
3255,1,2.0,0,1,0,1,0,0,0,60.220563,25.184771
3256,1,2.0,0,1,0,1,0,0,0,60.262477,25.157709
3257,1,2.0,0,1,0,0,0,1,0,60.215496,24.918921
3258,1,2.0,0,1,0,0,0,0,1,60.274918,24.992830
3259,1,2.0,0,1,0,0,1,0,0,60.262943,25.035000
3260,1,2.0,0,1,0,0,1,0,0,60.208003,25.141329
3261,1,2.0,0,1,0,0,1,0,0,60.250787,25.018271
3262,1,2.0,0,1,0,1,0,0,0,60.273219,25.236726
3263,1,2.0,0,1,0,1,0,0,0,60.188753,24.876223
3264,1,2.0,0,1,0,0,0,0,1,60.212618,25.052554
3265,1,2.0,0,1,0,0,0,1,0,60.195631,24.869712
3266,1,2.0,0,1,0,1,0,0,0,60.165545,25.079241
3267,1,2.0,0,1,0,0,0,1,0,60.237104,24.919143
3268,1,2.0,0,1,0,1,0,0,0,60.276674,25.003711
3269,1,2.0,0,1,0,0,0,1,0,60.248794,25.188304
3270,1,2.0,0,1,0,1,0,0,0,60.230453,24.975749
3271,1,2.0,0,1,0,0,1,0,0,60.221954,24.964466
3272,1,2.0,0,1,0,0,1,0,0,60.232953,25.082985
3273,1,2.0,0,1,0,1,0,0,0,60.176116,24.853226
3274,1,2.0,0,1,0,0,0,0,1,60.285875,25.000346
3275,1,2.0,0,1,0,1,0,0,0,60.166857,25.052159
3276,1,2.0,0,1,0,1,0,0,0,60.271719,25.201918
3277,1,2.0,0,1,0,0,0,0,1,60.233450,25.088139
3278,1,2.0,0,1,0,0,0,0,1,60.259128,24.996194
3279,1,2.0,0,1,0,0,0,0,1,60.262514,24.978433
3280,1,2.0,0,1,0,0,0,0,1,60.169736,25.083245
3281,1,2.0,0,1,0,1,0,0,0,60.204111,24.853075
3282,1,2.0,0,1,0,0,0,0,1,60.251632,24.877975
3283,1,2.0,0,1,0,1,0,0,0,60.209978,25.162256
3284,1,2.0,0,1,0,1,0,0,0,60.234213,24.917466
3285,1,2.0,0,1,0,0,0,1,0,60.231596,25.060056
3286,1,2.0,0,1,0,1,0,0,0,60.221852,24.956058
3287,1,2.0,0,1,0,0,1,0,0,60.198030,25.029473
3288,1,2.0,0,1,0,0,0,0,1,60.262921,25.005362
3289,1,2.0,0,1,0,1,0,0,0,60.256039,25.194717
3290,1,2.0,0,1,0,0,0,1,0,60.233126,25.091897
3291,1,2.0,0,1,0,0,0,1,0,60.223580,25.064069
3292,1,2.0,0,1,0,0,0,0,1,60.231143,25.113322
3293,1,2.0,0,1,0,0,1,0,0,60.260692,25.001647
3294,1,2.0,0,1,0,0,1,0,0,60.216088,25.145072
3295,1,2.0,0,1,0,0,1,0,0,60.268245,25.000988
3296,1,2.0,0,1,0,0,1,0,0,60.213231,25.120759
3297,1,2.0,0,1,0,0,0,0,1,60.203472,25.120397
3298,1,2.0,0,1,0,0,1,0,0,60.204008,24.887459
3299,1,2.0,0,1,0,0,0,0,1,60.191159,24.982914
3300,1,2.0,0,1,0,0,1,0,0,60.263605,25.000656
3301,1,2.0,0,1,0,0,1,0,0,60.190604,25.010402
3302,1,2.0,0,1,0,1,0,0,0,60.261706,25.167816
3303,1,2.0,0,1,0,1,0,0,0,60.193854,25.050144
3304,1,2.0,0,1,0,1,0,0,0,60.273036,25.201629
3305,1,2.0,0,1,0,1,0,0,0,60.239254,25.120406
3306,1,2.0,0,1,0,0,0,1,0,60.204500,24.934671
3307,1,2.0,0,1,0,0,1,0,0,60.166017,24.914358
3308,1,2.0,0,1,0,0,0,0,1,60.248000,24.960861
3309,1,2.0,0,1,0,0,1,0,0,60.254139,25.187720
3310,1,2.0,0,1,0,1,0,0,0,60.213385,25.040176
3311,1,2.0,0,1,0,0,1,0,0,60.225932,24.974927
3312,1,2.0,0,1,0,0,0,0,1,60.269624,25.192468
3313,1,2.0,0,1,0,0,1,0,0,60.245346,24.895565
3314,1,2.0,0,1,0,0,0,0,1,60.275818,25.024524
3315,1,2.0,0,1,0,0,0,1,0,60.221108,25.084363
3316,1,2.0,0,1,0,0,0,1,0,60.261695,25.026080
3317,1,2.0,0,1,0,1,0,0,0,60.238539,25.158380
3318,1,2.0,0,1,0,0,0,1,0,60.229528,24.930893
3319,1,2.0,0,1,0,0,0,1,0,60.211845,25.061223
3320,1,2.0,0,1,0,0,0,0,1,60.261637,24.894826
3321,1,2.0,0,1,0,0,0,1,0,60.208891,24.857617
3322,1,2.0,0,1,0,1,0,0,0,60.221977,25.147448
3323,1,2.0,0,1,0,1,0,0,0,60.167961,25.049047
3324,1,2.0,0,1,0,0,0,1,0,60.189774,24.933234
3325,1,2.0,0,1,0,0,0,0,1,60.277254,25.013043
3326,1,2.0,0,1,0,0,1,0,0,60.227916,24.864340
3327,1,2.0,0,1,0,1,0,0,0,60.230149,25.006090
3328,1,2.0,0,1,0,0,0,0,1,60.269302,24.985952
3329,1,2.0,0,1,0,1,0,0,0,60.204029,25.040951
3330,1,2.0,0,1,0,0,0,0,1,60.208779,25.151603
3331,1,2.0,0,1,0,0,0,0,1,60.244039,24.978470
3332,1,2.0,0,1,0,0,1,0,0,60.183410,25.006815
3333,1,2.0,0,1,0,1,0,0,0,60.182612,24.939960
3334,1,2.0,0,1,0,0,1,0,0,60.235234,24.922441
3335,1,2.0,0,1,0,0,0,0,1,60.254033,24.884380
3336,1,2.0,0,1,0,0,1,0,0,60.262830,24.946344
3337,1,2.0,0,1,0,0,1,0,0,60.237063,24.963980
3338,1,2.0,0,1,0,0,0,1,0,60.244079,24.988170
3339,1,2.0,0,1,0,0,1,0,0,60.148337,25.040572
3340,1,2.0,0,1,0,0,0,1,0,60.239670,25.112326
3341,1,2.0,0,1,0,1,0,0,0,60.171910,25.080793
3342,1,2.0,0,1,0,0,0,1,0,60.226233,25.024674
3343,1,2.0,0,1,0,1,0,0,0,60.194336,25.054264
3344,1,2.0,0,1,0,0,0,0,1,60.218766,25.093201
3345,1,2.0,0,1,0,0,0,1,0,60.267945,25.047888
3346,1,2.0,0,1,0,0,1,0,0,60.236069,25.027171
3347,1,2.0,0,1,0,0,1,0,0,60.213436,24.948477
3348,1,2.0,0,1,0,0,0,0,1,60.212096,25.160188
3349,1,2.0,0,1,0,0,1,0,0,60.270920,25.043136
3350,1,2.0,0,1,0,0,0,1,0,60.174508,24.988893
3351,1,2.0,0,1,0,1,0,0,0,60.221150,25.035614
3352,1,2.0,0,1,0,1,0,0,0,60.221694,25.032909
3353,1,2.0,0,1,0,1,0,0,0,60.258861,25.074638
3354,1,2.0,0,1,0,0,0,0,1,60.275304,25.031011
3355,1,2.0,0,1,0,0,1,0,0,60.234181,24.961684
3356,1,2.0,0,1,0,1,0,0,0,60.212433,24.976770
3357,1,2.0,0,1,0,0,1,0,0,60.257782,24.979701
3358,1,2.0,0,1,0,1,0,0,0,60.224203,24.878720
3359,1,2.0,0,1,0,0,0,0,1,60.270727,24.993459
3360,1,2.0,0,1,0,0,0,0,1,60.268529,25.039337
3361,1,2.0,0,1,0,1,0,0,0,60.219736,25.074586
3362,1,2.0,0,1,0,0,1,0,0,60.244219,24.912350
3363,1,2.0,0,1,0,1,0,0,0,60.219514,24.929267
3364,1,2.0,0,1,0,1,0,0,0,60.258007,25.072121
3365,1,2.0,0,1,0,1,0,0,0,60.220085,25.113235
3366,1,2.0,0,1,0,1,0,0,0,60.204898,25.058493
3367,1,2.0,0,1,0,1,0,0,0,60.226196,25.061133
3368,1,2.0,0,1,0,1,0,0,0,60.265594,25.057827
3369,1,2.0,0,1,0,1,0,0,0,60.179897,25.044733
3370,1,2.0,0,1,0,1,0,0,0,60.190428,25.141146
3371,1,2.0,0,1,0,1,0,0,0,60.205221,24.847336
3372,1,2.0,0,1,0,0,0,0,1,60.228577,25.025310
3373,1,2.0,0,1,0,0,0,0,1,60.284739,25.010816
3374,1,2.0,0,1,0,0,0,0,1,60.225921,25.065050
3375,1,2.0,0,1,0,0,0,1,0,60.228887,24.851057
3376,1,2.0,0,1,0,0,1,0,0,60.258616,25.011173
3377,1,2.0,0,1,0,0,0,0,1,60.201648,25.081420
3378,1,2.0,0,1,0,0,1,0,0,60.227653,24.981177
3379,1,2.0,0,1,0,1,0,0,0,60.269904,24.975970
3380,1,2.0,0,1,0,1,0,0,0,60.214745,24.929261
3381,1,2.0,0,1,0,1,0,0,0,60.240621,25.085969
3382,1,2.0,0,1,0,0,1,0,0,60.284914,25.039496
3383,1,2.0,0,1,0,0,1,0,0,60.246830,24.964765
3384,1,2.0,0,1,0,0,0,1,0,60.174532,24.937852
3385,1,2.0,0,1,0,0,1,0,0,60.212255,24.859546
3386,1,2.0,0,1,0,0,1,0,0,60.236407,24.999370
3387,1,2.0,0,1,0,0,0,0,1,60.187568,25.017583
3388,1,2.0,0,1,0,0,1,0,0,60.208166,25.138626
3389,1,2.0,0,1,0,0,0,1,0,60.243901,25.088524
3390,1,2.0,0,1,0,1,0,0,0,60.220078,24.979819
3391,1,2.0,0,1,0,1,0,0,0,60.217570,25.052942
3392,1,2.0,0,1,0,1,0,0,0,60.162916,25.073171
3393,1,2.0,0,1,0,0,1,0,0,60.213435,25.171935
3394,1,2.0,0,1,0,1,0,0,0,60.211758,24.937626
3395,1,2.0,0,1,0,0,1,0,0,60.161790,24.895793
3396,1,2.0,0,1,0,0,1,0,0,60.250965,24.924968
3397,1,2.0,0,1,0,1,0,0,0,60.195792,25.109579
3398,1,2.0,0,1,0,0,1,0,0,60.201442,25.136932
3399,1,2.0,0,1,0,0,0,1,0,60.246302,25.024387
3400,1,2.0,0,1,0,0,1,0,0,60.233634,24.947793
3401,1,2.0,0,1,0,1,0,0,0,60.197551,25.115125
3402,1,2.0,0,1,0,1,0,0,0,60.207498,24.923636
3403,1,2.0,0,1,0,1,0,0,0,60.208698,24.930310
3404,1,2.0,0,1,0,1,0,0,0,60.180755,24.984490
3405,1,2.0,0,1,0,0,1,0,0,60.236538,24.867644
3406,1,2.0,0,1,0,0,1,0,0,60.183440,25.055396
3407,1,2.0,0,1,0,0,1,0,0,60.248766,24.927962
3408,1,2.0,0,1,0,0,0,0,1,60.261895,24.949801
3409,1,2.0,0,1,0,0,0,1,0,60.247205,25.045888
3410,1,2.0,0,1,0,1,0,0,0,60.246397,24.937941
3411,1,2.0,0,1,0,0,0,1,0,60.243295,24.928507
3412,1,2.0,0,1,0,1,0,0,0,60.253626,24.950029
3413,1,2.0,0,1,0,1,0,0,0,60.203514,24.975551
3414,1,2.0,0,1,0,0,1,0,0,60.214561,24.939382
3415,1,2.0,0,1,0,1,0,0,0,60.234754,24.841171
3416,1,2.0,0,1,0,0,1,0,0,60.203980,24.940533
3417,1,2.0,0,1,0,1,0,0,0,60.188500,24.887175
3418,1,2.0,0,1,0,0,1,0,0,60.228776,24.970056
3419,1,2.0,0,1,0,1,0,0,0,60.287119,25.021020
3420,1,2.0,0,1,0,0,1,0,0,60.221219,24.959871
3421,1,2.0,0,1,0,1,0,0,0,60.175347,24.944075
3422,1,2.0,0,1,0,0,0,1,0,60.220051,25.077708
3423,1,2.0,0,1,0,1,0,0,0,60.207966,25.107976
3424,1,2.0,0,1,0,0,0,1,0,60.192233,24.889016
3425,1,2.0,0,1,0,0,0,1,0,60.259902,25.211617
3426,1,2.0,0,1,0,1,0,0,0,60.199608,24.859735
3427,1,2.0,0,1,0,1,0,0,0,60.219943,24.905930
3428,1,2.0,0,1,0,1,0,0,0,60.242123,25.151682
3429,1,2.0,0,1,0,0,0,0,1,60.222589,24.845066
3430,1,2.0,0,1,0,0,1,0,0,60.207658,24.858362
3431,1,2.0,0,1,0,0,1,0,0,60.278806,24.983167
3432,1,2.0,0,1,0,0,1,0,0,60.258942,24.891954
3433,1,2.0,0,1,0,0,1,0,0,60.175856,25.043227
3434,1,2.0,0,1,0,0,0,1,0,60.246830,25.062562
3435,1,2.0,0,1,0,0,0,1,0,60.242374,24.876542
3436,1,2.0,0,1,0,1,0,0,0,60.258017,25.069792
3437,1,2.0,0,1,0,1,0,0,0,60.264176,25.185279
3438,1,2.0,0,1,0,1,0,0,0,60.255574,24.917831
3439,1,2.0,0,1,0,0,0,0,1,60.256798,24.912742
3440,1,2.0,0,1,0,0,1,0,0,60.278132,24.993741
3441,1,2.0,0,1,0,0,1,0,0,60.271356,25.046869
3442,1,1.0,1,0,0,1,0,0,0,60.189464,25.144279
3443,1,1.0,1,0,0,1,0,0,0,60.250082,25.059948
3444,1,1.0,1,0,0,1,0,0,0,60.218687,25.167362
3445,1,1.0,1,0,0,1,0,0,0,60.261509,25.146764
3446,1,1.0,1,0,0,1,0,0,0,60.163975,24.853792
3447,1,1.0,1,0,0,1,0,0,0,60.224721,25.086427
3448,1,1.0,1,0,0,1,0,0,0,60.249378,25.059215
3449,1,1.0,1,0,0,1,0,0,0,60.169297,25.018209
3450,1,1.0,1,0,0,1,0,0,0,60.273452,25.239039
3451,1,1.0,1,0,0,1,0,0,0,60.219292,25.116854
3452,1,1.0,1,0,0,1,0,0,0,60.251887,24.991811
3453,1,1.0,1,0,0,1,0,0,0,60.250226,25.214544
3454,1,1.0,1,0,0,1,0,0,0,60.258692,24.966711
3455,1,1.0,1,0,0,1,0,0,0,60.204602,24.905610
3456,1,1.0,1,0,0,0,1,0,0,60.221710,25.174694
3457,1,1.0,1,0,0,0,0,1,0,60.266107,24.897746
3458,1,1.0,1,0,0,1,0,0,0,60.216450,25.044019
3459,1,1.0,1,0,0,1,0,0,0,60.153810,24.909787
3460,1,1.0,1,0,0,1,0,0,0,60.212190,25.182003
3461,1,1.0,1,0,0,1,0,0,0,60.281146,25.017357
3462,1,1.0,1,0,0,1,0,0,0,60.232892,24.968373
3463,1,1.0,1,0,0,1,0,0,0,60.235740,24.849872
3464,1,1.0,1,0,0,1,0,0,0,60.219011,25.158129
3465,1,1.0,1,0,0,1,0,0,0,60.245980,25.001253
3466,1,1.0,1,0,0,1,0,0,0,60.200587,24.930774
3467,1,1.0,1,0,0,1,0,0,0,60.237421,24.880451
3468,1,1.0,1,0,0,1,0,0,0,60.192389,24.971583
3469,1,1.0,1,0,0,1,0,0,0,60.209419,24.882999
3470,1,1.0,1,0,0,1,0,0,0,60.202396,24.929631
3471,1,1.0,1,0,0,1,0,0,0,60.239097,24.938397
3472,1,1.0,1,0,0,1,0,0,0,60.265906,25.209736
3473,1,1.0,1,0,0,1,0,0,0,60.243796,24.953070
3474,1,1.0,1,0,0,1,0,0,0,60.199747,25.124794
3475,1,1.0,1,0,0,1,0,0,0,60.224257,24.906136
3476,1,1.0,1,0,0,1,0,0,0,60.168079,25.043967
3477,1,1.0,1,0,0,1,0,0,0,60.249398,24.880515
3478,1,1.0,1,0,0,1,0,0,0,60.254718,24.901626
3479,1,1.0,1,0,0,1,0,0,0,60.241901,25.140507
3480,1,1.0,1,0,0,1,0,0,0,60.213321,24.860493
3481,1,1.0,1,0,0,1,0,0,0,60.187885,25.003977
3482,1,1.0,1,0,0,1,0,0,0,60.248814,24.836472
3483,1,1.0,1,0,0,0,0,1,0,60.269765,24.976082
3484,1,1.0,1,0,0,1,0,0,0,60.247424,24.838876
3485,1,1.0,1,0,0,1,0,0,0,60.155372,24.909482
3486,1,1.0,1,0,0,1,0,0,0,60.184874,24.975921
3487,1,1.0,1,0,0,1,0,0,0,60.254883,24.920365
3488,1,1.0,1,0,0,1,0,0,0,60.231141,25.044800
3489,1,1.0,1,0,0,1,0,0,0,60.234304,24.937458
